date,text,Pump,Exchange,Coin,Notes
2020-11-06T13:10:14,"[{'type': 'hashtag', 'text': '#UNI'}, ' (Binance)\nBuy zone 14950-15234\nSell zone  16020-16899-17578-18345']",,,,
2020-11-06T13:10:17,"[{'type': 'hashtag', 'text': '#UNI'}, ' hit 17500✅✅']",,,,
2020-11-06T13:10:48,"[{'type': 'hashtag', 'text': '#UNI'}, '  result \n2nd target achieved within 5 hours ✅✅\n\n', {'type': 'bold', 'text': 'One more quick profit 12%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and earn daily profit']",,,,
2020-11-06T13:11:12,"[{'type': 'hashtag', 'text': '#UNI'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-06T13:11:19,,,,,
2020-11-06T13:11:29,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 5 hours💰👇'}, '']",,,,
2020-11-06T13:11:40,"[{'type': 'hashtag', 'text': '#NEAR'}, ' (Binance)\nBuy zone 430-460\nSell zone  483-512-575-614']",,,,
2020-11-06T13:11:43,"[{'type': 'hashtag', 'text': '#NEAR'}, ' hit 483✅']",,,,
2020-11-06T13:12:12,"[{'type': 'hashtag', 'text': '#NEAR'}, ' result \n1st target achieved within 5 hours✅\n\n', {'type': 'bold', 'text': 'One more quick profit 6%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-06T13:12:28,"[{'type': 'hashtag', 'text': '#NEAR'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-06T23:31:29,,,,,
2020-11-06T23:31:42,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 2 days💰👇'}, '']",,,,
2020-11-06T23:31:52,"[{'type': 'hashtag', 'text': '#REN'}, ' (Binance)\nBuy zone ', {'type': 'phone', 'text': '1802-1864'}, '\nSell zone  1957-2105-2345-2567']",,,,
2020-11-06T23:31:54,"[{'type': 'hashtag', 'text': '#REN'}, ' hit 1975✅']",,,,
2020-11-06T23:32:26,"[{'type': 'hashtag', 'text': '#REN'}, '  result \n1st target achieved within 2 days ✅\n\n', {'type': 'bold', 'text': 'One more profit 7%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-06T23:32:40,"[{'type': 'hashtag', 'text': '#REN'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-06T23:32:46,,,,,
2020-11-06T23:33:15,"[{'type': 'hashtag', 'text': '#AAVE'}, ' hit 2626🎯\n\nFinally all targets achieved in just 9 hours✅✅✅✅\n\n', {'type': 'bold', 'text': 'Huge quick profit 20%💰💰🤑'}, '🤑\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. \n'}, '\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-06T23:33:24,,,,,
2020-11-06T23:33:48,"[{'type': 'hashtag', 'text': '#HNT'}, ' result \n2nd target achieved in just 1 day ✅✅\n\n', {'type': 'bold', 'text': 'Huge quick profit 18%💰💰🤑'}, '🤑 \n\nAmazing calls by our team 👍\nCongrats premium members 🎊👑\n\n👉 Told you, you could earn back fees within 1 day. Still thinking?\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-07T02:49:10,,,,,
2020-11-07T02:49:23,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 2 days💰👇'}, '']",,,,
2020-11-07T02:49:34,"[{'type': 'hashtag', 'text': '#ADX'}, ' (Binance)\nBuy zone ', {'type': 'phone', 'text': '1501-1584'}, '\nSell zone  1663-1745-1895-2016']",,,,
2020-11-07T02:49:37,"[{'type': 'hashtag', 'text': '#ADX'}, ' hit 1695✅']",,,,
2020-11-07T02:50:39,"[{'type': 'hashtag', 'text': '#ADX'}, '  result \n1st target achieved within 2 days ✅\n\n', {'type': 'bold', 'text': 'One more profit 8%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-07T02:50:49,"[{'type': 'hashtag', 'text': '#ADX'}, '  Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-07T02:50:55,,,,,
2020-11-07T02:51:11,"[{'type': 'hashtag', 'text': '#HNT'}, '  hit 712🎯\n\nFinally all targets achieved in just 1 day 21 hours✅✅✅✅\n\n', {'type': 'bold', 'text': 'Huge quick profit 29%💰💰🤑🤑'}, '\n\n👉 The longer you wait more you lose profit. More quick profit signals available in premium channel. \n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-07T02:54:46,,,,,
2020-11-07T02:55:15,"[{'type': 'hashtag', 'text': '#UNI'}, ' hit 17720🎯\nNow 3rd target achieved in just 20 hours ✅✅✅\n\n', {'type': 'bold', 'text': 'One more quick profit 16.5%💰💰'}, '🤑\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-07T06:01:22,,,,,
2020-11-07T06:01:47,"[{'type': 'bold', 'text': 'Next breakout pump signal just shared in premium channel 🚀🚀\n\n👑Join premium before it pump 🚀\n\n☎️ Contact '}, {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-07T06:02:02,"[{'type': 'bold', 'text': ""If you didn't earn atleast 50% by self trading in last 24 hour, you really need to join our premium membership 👑""}, '']",,,,
2020-11-07T06:44:20,,,,,
2020-11-07T06:44:37,"[{'type': 'hashtag', 'text': '#REN'}, ' result \n2nd target achieved within 2 days ✅✅\n', {'type': 'bold', 'text': '\nOne more quick profit 15%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn daily profit']",,,,
2020-11-07T06:44:48,,,,,
2020-11-07T06:45:19,"[{'type': 'hashtag', 'text': '#UNI'}, ' hit 19088🎯\n\nFinally all targets achieved in just 20 hours✅✅✅✅\n\n', {'type': 'bold', 'text': 'Huge quick profit 22%💰💰🤑🤑'}, '\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. '}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-07T06:45:33,,,,,
2020-11-07T06:45:53,"[{'type': 'hashtag', 'text': '#AAVE'}, ' hit 2715🎯\nNow 3rd target achieved in just 4 days ✅✅✅\n\n', {'type': 'bold', 'text': 'One more profit 14%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-07T06:46:05,,,,,
2020-11-07T06:46:24,"[{'type': 'hashtag', 'text': '#ADX'}, ' hit 1906🎯\nNow 3rd target achieved in just 3 days ✅✅✅\n\n', {'type': 'bold', 'text': 'One more huge profit 23%💰💰🤑'}, '\n\n', {'type': 'italic', 'text': 'Amazing calls by our team 👍\nPremium members earning daily huge profit 💰🤑👑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-07T12:47:03,,,,,
2020-11-07T12:47:13,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 4 days💰👇'}, '']",,,,
2020-11-07T12:47:20,"[{'type': 'hashtag', 'text': '#MDT'}, ' (Binance)\nBuy zone 80-88\nSell zone  93-97-101-107']",,,,
2020-11-07T12:47:23,"[{'type': 'hashtag', 'text': '#MDT'}, ' hit 95✅']",,,,
2020-11-07T12:47:51,"[{'type': 'hashtag', 'text': '#MDT'}, '  result \n1st target achieved within 4 days✅\n\n', {'type': 'bold', 'text': 'One more profit 11%💰💰🤑🤑'}, '\n\n👉 ', {'type': 'italic', 'text': 'More quick profit signals available in premium channel. Hurry up 🏃\u200d♂'}, '👇\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-07T12:48:02,"[{'type': 'hashtag', 'text': '#MDT'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-07T13:03:28,,,,,
2020-11-07T13:03:39,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 7 hours 💰👇'}, '']",,,,
2020-11-07T13:03:45,"[{'type': 'hashtag', 'text': '#CRV'}, ' (Binance)\nBuy zone 295-311\nSell zone  327-345-398-423']",,,,
2020-11-07T13:03:48,"[{'type': 'hashtag', 'text': '#CRV'}, ' hit 334✅']",,,,
2020-11-07T13:11:06,"[{'type': 'hashtag', 'text': '#CRV'}, '  result \n1st target achieved within 7 hours✅\n\n', {'type': 'bold', 'text': 'One more quick profit 8%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-07T13:11:15,"[{'type': 'hashtag', 'text': '#CRV'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-07T13:15:05,,,,,
2020-11-07T13:15:19,"[{'type': 'hashtag', 'text': '#CRV'}, ' hit 348🎯\nNow 2nd target achieved in just 8 hours ✅✅\n\n', {'type': 'bold', 'text': 'One more profit 13.5%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-07T13:32:59,,,,,
2020-11-07T13:33:15,"[{'type': 'bold', 'text': '🔥🔥 91% Profit result in last 24 hour 🚀🚀\n\n✅'}, {'type': 'hashtag', 'text': '#STRAT'}, {'type': 'bold', 'text': ' 7% within 20 hours\n✅'}, {'type': 'hashtag', 'text': '#AAVE'}, {'type': 'bold', 'text': ' 20% within 9 hours\n✅'}, {'type': 'hashtag', 'text': '#HNT'}, {'type': 'bold', 'text': ' 29% within 1 day 21 hours\n✅'}, {'type': 'hashtag', 'text': '#UNI'}, {'type': 'bold', 'text': ' 22% within 20 hours\n✅'}, {'type': 'hashtag', 'text': '#CRV'}, {'type': 'bold', 'text': ' 13.5% within 8 hours\n\nTotal profit 91% 💰💰🤑\n\n👉 No other channel can give you so much profit within 24 hour\n👉 As you can see, you will earn back fees within 1 day. Still thinking and losing daily profit?\n\n☎ Contact '}, {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-07T13:36:20,,,,,
2020-11-07T13:36:36,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 8 hours 💰👇'}, '']",,,,
2020-11-07T13:36:42,"[{'type': 'hashtag', 'text': '#SUSHI'}, ' (Binance)\nBuy zone 376-425\nSell zone  446-567-612-698']",,,,
2020-11-07T13:44:03,"[{'type': 'hashtag', 'text': '#SUSHI'}, ' hit 455✅']",,,,
2020-11-07T13:44:34,"[{'type': 'hashtag', 'text': '#SUSHI'}, '   result \n1st target achieved within 8 hours\n ✅\n\n', {'type': 'bold', 'text': 'One more quick profit 6.3%💰'}, '💰🤑\n\n👉 ', {'type': 'italic', 'text': 'More quick profit signals available in premium channel. Hurry up 🏃\u200d♂'}, '👇\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-07T13:44:43,"[{'type': 'hashtag', 'text': '#SUSHI'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-08T08:53:29,,,,,
2020-11-08T08:53:39,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 2 days 💰👇'}, '']",,,,
2020-11-08T08:53:48,"[{'type': 'hashtag', 'text': '#SAND'}, ' (Binance)\nBuy zone 212-244\nSell zone 258-275-297-312']",,,,
2020-11-08T08:53:50,"[{'type': 'hashtag', 'text': '#SAND'}, ' hit 265✅']",,,,
2020-11-08T08:54:21,"[{'type': 'hashtag', 'text': '#SAND'}, '   result \n1st target achieved within 2 days\n ✅\n\n', {'type': 'bold', 'text': 'One more profit 13%💰💰🤑'}, '\n\n👉 More quick profit signals available in premium channel. Hurry up 🏃\u200d♂👇\n\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-08T08:54:31,"[{'type': 'hashtag', 'text': '#SAND'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-08T08:54:41,,,,,
2020-11-08T08:54:52,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 11 minutes 💰👇'}, '']",,,,
2020-11-08T08:54:58,"[{'type': 'hashtag', 'text': '#AXS'}, ' (Binance)\nBuy zone ', {'type': 'phone', 'text': '1015-1191'}, '\nSell zone  1260-1379-1456-1589']",,,,
2020-11-08T08:55:00,"[{'type': 'hashtag', 'text': '#AXS'}, ' hit 1290✅']",,,,
2020-11-08T09:03:11,"[{'type': 'hashtag', 'text': '#AXS'}, '  result \n1st target achieved in just 11 minutes ✅\n\n', {'type': 'bold', 'text': 'One more very quick profit 6.3%💰'}, '💰🤑\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-08T09:27:44,,,,,
2020-11-08T12:08:00,,,,,
2020-11-08T12:08:14,"[{'type': 'hashtag', 'text': '#AXS'}, '  hit 1390🎯\nNow 2nd target achieved in just 2 hours ✅✅\n\n', {'type': 'bold', 'text': 'One more very quick profit 16.4%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-08T12:56:06,,,,,
2020-11-08T12:56:18,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 4 hours 💰👇'}, '']",,,,
2020-11-08T12:56:24,"[{'type': 'hashtag', 'text': '#SNX'}, ' (Binance)\nBuy zone ', {'type': 'phone', 'text': '2489-2675'}, '\nSell zone  ', {'type': 'bank_card', 'text': '2807-3120-3567-3987'}]",,,,
2020-11-08T12:56:27,"[{'type': 'hashtag', 'text': '#SNX'}, ' hit 2862✅']",,,,
2020-11-08T12:59:56,"[{'type': 'hashtag', 'text': '#SNX'}, '  result \n1st target achieved within 4 hours\n ✅\n\n', {'type': 'bold', 'text': 'One more quick profit 6%💰💰🤑'}, '\n\n👉 ', {'type': 'italic', 'text': 'More quick profit signals available in premium channel. Hurry up 🏃\u200d♂👇'}, '\n\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-08T14:18:15,"[{'type': 'hashtag', 'text': '#SNX'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-08T14:18:20,,,,,
2020-11-08T14:18:45,"[{'type': 'hashtag', 'text': '#AXS'}, ' hit 1488🎯\nNow 3rd target achieved in just 5 hours ✅✅✅\n\n', {'type': 'bold', 'text': 'One more huge profit 23%💰💰🤑'}, '\n\n', {'type': 'italic', 'text': 'Amazing calls by our team 👍\nPremium members earning daily huge profit 💰🤑👑\n'}, '\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-09T01:01:13,,,,,
2020-11-09T01:01:24,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 4 days 💰👇'}, '']",,,,
2020-11-09T01:01:32,"[{'type': 'hashtag', 'text': '#AGI'}, ' (Binance)\nBuy zone 278-292\nSell zone  306-320-345-375']",,,,
2020-11-09T01:01:35,"[{'type': 'hashtag', 'text': '#AGI'}, ' hit 307✅']",,,,
2020-11-09T01:02:16,"[{'type': 'hashtag', 'text': '#AGI'}, ' result \n1st target achieved within 4 days✅\n\n', {'type': 'bold', 'text': 'One more profit 7.4%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-09T01:02:30,"[{'type': 'hashtag', 'text': '#AGI'}, '  Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-09T01:02:37,,,,,
2020-11-09T01:03:01,"[{'type': 'hashtag', 'text': '#NEAR'}, ' hit 541🎯\nNow 2nd target achieved in just 2 days ✅✅\n\n', {'type': 'bold', 'text': 'One more profit 12%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-09T01:03:11,,,,,
2020-11-09T01:03:38,"[{'type': 'hashtag', 'text': '#UTK'}, ' hit 961🎯\n\nFinally all targets achieved in just 4 days✅✅✅✅\n', {'type': 'bold', 'text': '\nHuge profit 19%💰💰🤑🤑'}, '\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. '}, '\n\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-09T01:03:48,,,,,
2020-11-09T01:04:11,"[{'type': 'hashtag', 'text': '#AXS'}, ' hit 1590🎯\n\nFinally all targets achieved in just 10 hours✅✅✅✅\n\n', {'type': 'bold', 'text': 'Huge quick profit 34.1%💰💰🤑🤑'}, '\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. \n'}, '\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-09T04:40:53,,,,,
2020-11-09T04:41:21,"[{'type': 'hashtag', 'text': '#STRAT'}, ' hit 3527🎯\nNow 2nd target achieved in just 3 days ✅✅\n', {'type': 'bold', 'text': '\nOne more profit 18%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-09T04:43:54,,,,,
2020-11-09T04:44:06,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 15 hours 💰👇'}, '']",,,,
2020-11-09T04:44:13,"[{'type': 'hashtag', 'text': '#SNX'}, ' (Binance)\nBuy zone ', {'type': 'phone', 'text': '2756-2810'}, '\nSell zone  2956-3456-3865-4127']",,,,
2020-11-09T04:44:15,"[{'type': 'hashtag', 'text': '#SNX'}, ' hit 2956✅']",,,,
2020-11-09T04:52:55,"[{'type': 'hashtag', 'text': '#SNX'}, ' result \n1st target achieved within 15 hours✅\n\n', {'type': 'bold', 'text': 'One more quick profit 6.2%💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-09T04:53:06,"[{'type': 'hashtag', 'text': '#SNX'}, '   Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-09T11:23:37,,,,,
2020-11-09T11:23:58,"[{'type': 'hashtag', 'text': '#AXS'}, ' hit 1856🎯\n\n', {'type': 'bold', 'text': 'Huge quick profit 56%💰💰🤑'}, '🤑\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. '}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-09T11:25:11,,,,,
2020-11-09T11:25:37,"[{'type': 'hashtag', 'text': '#AGI'}, ' hit 345🎯\nNow 3rd target achieved in just 5 days ✅✅✅\n\n', {'type': 'bold', 'text': 'One more huge profit 21%💰'}, '💰🤑💰🤑👑\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-09T11:25:45,,,,,
2020-11-09T11:25:55,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 12 minutes 💰👇'}, '']",,,,
2020-11-09T11:26:01,"[{'type': 'hashtag', 'text': '#POLY'}, ' (Binance)\nBuy zone 312-371\nSell zone  389-412-456-489']",,,,
2020-11-09T11:26:03,"[{'type': 'hashtag', 'text': '#POLY'}, ' hit 400✅']",,,,
2020-11-09T11:31:12,"[{'type': 'hashtag', 'text': '#POLY'}, '   result \n1st target achieved in just 12 minutes ✅\n\n', {'type': 'bold', 'text': 'One more very quick profit 5%💰'}, '💰🤑\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-09T11:33:28,"[{'type': 'hashtag', 'text': '#POLY'}, '  Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-09T11:41:12,,,,,
2020-11-09T11:41:22,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 2 hours💰👇'}, '']",,,,
2020-11-09T11:41:29,"[{'type': 'hashtag', 'text': '#AUDIO'}, ' (Binance)\nBuy zone 802-872\nSell zone  909-921-947-989']",,,,
2020-11-09T11:41:32,"[{'type': 'hashtag', 'text': '#AUDIO'}, ' hit 930✅✅']",,,,
2020-11-09T11:47:46,"[{'type': 'hashtag', 'text': '#AUDIO'}, ' result \n2nd target achieved within 2 hours\n ✅✅\n\n', {'type': 'bold', 'text': 'One more quick profit 8%💰💰🤑'}, '\n\n👉', {'type': 'italic', 'text': ' More quick profit signals available in premium channel. Hurry up '}, '🏃\u200d♂👇\n\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-09T11:50:31,"[{'type': 'hashtag', 'text': '#AUDIO'}, '  Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-09T12:56:50,,,,,
2020-11-09T12:57:03,"[{'type': 'hashtag', 'text': '#AUDIO'}, ' hit 980🎯\nNow 3rd target achieved in just 2.5 hours ✅✅✅\n\n', {'type': 'bold', 'text': 'One more quick profit 11%💰💰🤑'}, '💰🤑👑\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-09T15:32:30,,,,,
2020-11-09T15:32:42,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 5 hours💰👇'}, '']",,,,
2020-11-09T15:32:48,"[{'type': 'hashtag', 'text': '#AGI'}, ' (Binance)\nBuy zone 302-324\nSell zone  341-359-369-412']",,,,
2020-11-09T15:32:50,"[{'type': 'hashtag', 'text': '#AGI'}, ' hit 351✅']",,,,
2020-11-09T15:37:52,"[{'type': 'hashtag', 'text': '#AGI'}, '   result \n1st target achieved in just 5 hours ✅\n\n', {'type': 'bold', 'text': 'One more quick profit 7%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-09T15:38:00,"[{'type': 'hashtag', 'text': '#AGI'}, ' Signal Proof in Vip Channel 👆\nCompare time according to my timezone in both screenshots.']",,,,
2020-11-10T01:25:44,,,,,
2020-11-10T01:26:14,"[{'type': 'hashtag', 'text': '#AGI'}, ' hit 375🎯\n\nFinally all targets achieved in just 5 days✅✅✅✅\n\n', {'type': 'bold', 'text': 'Huge profit 32%💰💰🤑🤑'}, '\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. '}, '\n\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-10T01:26:28,,,,,
2020-11-10T01:26:48,"[{'type': 'hashtag', 'text': '#AGI'}, ' hit 375🎯\nNow 3rd target achieved in just 12 hours ✅✅✅\n\n', {'type': 'bold', 'text': 'One more quick profit 15.3%💰💰'}, '🤑💰🤑👑\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and grab all quick profit signals']",,,,
2020-11-10T01:26:59,,,,,
2020-11-10T01:27:26,"[{'type': 'hashtag', 'text': '#NEAR'}, ' hit 603🎯\nNow 3rd target achieved in just 3 days ✅✅✅\n\n', {'type': 'bold', 'text': 'One more huge profit 26%💰💰🤑'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and grab all quick profit signals']",,,,
2020-11-10T01:27:34,,,,,
2020-11-10T01:27:59,"[{'type': 'hashtag', 'text': '#POLY'}, ' hit 484🎯\nNow 3rd target achieved within 15 hours \n ✅\n\n', {'type': 'bold', 'text': 'One more huge quick profit 23.1%'}, '💰💰🤑\n\n👉 ', {'type': 'italic', 'text': 'More quick profit signals available in premium channel. Hurry up 🏃\u200d♂👇'}, '\n\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-10T04:27:21,,,,,
2020-11-10T04:28:14,"[{'type': 'hashtag', 'text': '#AXS'}, ' hit 2300🎯\n\nWe posted AXS in Public channel still at 1290 level now AXS hit 2300\n\n', {'type': 'bold', 'text': 'Huge quick profit 93.15%💰💰'}, '🤑🤑\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. \n'}, '\n☎️ Contact  ', {'type': 'mention', 'text': '@NathanJensen'}, ' for premium membership and earn huge with us']",,,,
2020-11-10T04:28:25,,,,,
2020-11-10T04:29:00,"[{'type': 'hashtag', 'text': '#POLY'}, ' hit 537🎯\n\nFinally all targets achieved in just 16 hours✅✅✅✅\n\n', {'type': 'bold', 'text': 'Huge quick profit 32%💰💰🤑'}, '🤑\n\n👉 ', {'type': 'italic', 'text': 'The longer you wait more you lose profit. More quick profit signals available in premium channel. '}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, ' premium membership and earn huge with us']",,,,
2020-11-10T04:29:16,,,,,
2020-11-10T04:29:41,"[{'type': 'hashtag', 'text': '#NEAR'}, ' hit 630🎯\nFinally all target achieved in just 3 days✅✅✅✅\n\n', {'type': 'bold', 'text': 'One more huge profit 34.1%💰'}, '💰🤑🤑\n\n', {'type': 'italic', 'text': 'So much profit for premium members🤑👑💵'}, '']",,,,
2020-11-10T04:29:58,,,,,
2020-11-10T04:30:24,"[{'type': 'hashtag', 'text': '#AGI'}, ' hit 419🎯\nFinally all target achieved in just 17 hours✅✅✅✅\n\n', {'type': 'bold', 'text': 'One more huge quick profit 29%💰'}, '💰🤑🤑\n\n👉 ', {'type': 'italic', 'text': 'Still thinking and losing daily huge profit? The longer you wait more you lose profit. Hurry up 🏃\u200d♂👇'}, '\n\n☎️ Contact ', {'type': 'mention', 'text': '@NathanJensen'}, '']",,,,
2020-11-10T04:30:31,,,,,
2020-11-10T04:30:41,"[{'type': 'italic', 'text': 'You missed one more profit 😢\n\n😂🙈\nHere is one more profit for premium members in 7 minutes 💰👇'}, '']",,,,
2020-11-10T04:30:47,"[{'type': 'hashtag', 'text': '#GNT'}, ' (Binance)\nBuy zone 689-729\nSell zone  764-856-935-1057']",,,,
2020-11-10T04:30:49,"[{'type': 'hashtag', 'text': '#GNT'}, ' hit 779✅']",,,,
