date,text,Pump,Exchange,Coin,Notes
2021-05-23T18:24:36,"Our pumps are the biggest and best of all the groups pumping but this was underwhelming for us. We will rest to grow our group and let the market recover a bit before pumping again. Next pump we will use more reasonable goals like we used to of 300-500%. If we are able to explode the coins like we have great, but its safer for everyone to expect normal pumps and be surprised by crazy gains, instead of the other way around. All in all MXC went 1,100% with over $1 million volume. These are incredible stats compared to any other group pumping. Next pump will be during the week and probably 1-2 weeks from now to regain our strength as the markets recover.",,,,
2021-05-23T19:07:31,"Its strange thinking a 1,100% pump is not good enough, thats crazy high gains but our goals were set too high. We will go back to reasonable gains so we can over deliver instead of over predict. Please consider our entire history, not just this 1 blip. The prebuying for market clearing is done, botters have found ways to take advantage of it so we will go back to our first pumps 300-900% with no admin order. Thank you for your patience, we will be back stronger than ever.",,,,
2021-05-23T19:14:37,"[{'type': 'link', 'text': 'https://cdn.discordapp.com/attachments/706219460574314637/846073650146443274/unknown.png'}]",,,,
2021-05-25T16:52:43,Next pump will be coming soon with a new coin,,,,
2021-05-25T19:37:19,"[{'type': 'mention', 'text': '@everyone'}, ""\n\nSome updates regarding DMOON that you will definitely want to read.\n\nThe price of DMOON dropped with the rest of the market due to BNB's 50% price decrease, but in the last week the amount of investors and holders has doubled. We are more than half way to the 50% token burn at 6969 holders, it currently stands at 3829 holders. When it hits that mark, your investment effectively doubles.\n\nDMOON on Thursday will be promoted with a massive Wall Street Bets forum, the developers expect fantastic results from this.\n\nAnd.. within the next two weeks, the developers will be hosting a photoshoot in their own hotel with an extremely famous model. They will be posting a promotion for DMOON with the model publicising it all over their social media which has over 20 Million reach. They are putting amazing work into the promotions and aim to have the Market Cap at 1 Billion within 6 months. If that isn't a reason to buy, I don't know what is!""]",,,,
2021-05-25T19:37:37,"Contract: 0x1a04364E724A2B9c5A4ff42D777420734e605383

^If you haven't bought yet, this is the contract address to do so!",,,,
2021-05-28T18:00:19,"['Next pump! \n\nSaturday: June 5th 19:00 GMT\nExchange: ', {'type': 'link', 'text': 'Kucoin.com'}, '\nCoin Pairing: Will be announced later']",,,,
2021-06-02T17:29:55,"[{'type': 'mention', 'text': '@everyone'}, ' \n\nRemember we are not involved in any pumps until the time above and do not recommend you partake in any other lesser servers pumps, as the likelihood of you losing money is very high. Do your research and only stick to trusted pump servers. \nOur next pump will be lead by ourselves!']",,,,
2021-06-03T11:10:40,"[{'type': 'mention', 'text': '@everyone'}, '\n\nIMPORTANT ANNOUNCEMENT\n\nLast night, a Countdown Bot that was in this Discord server was compromised and hacked, leading it to ban around 6000 members before I was notified. \nThis bot was owned by a moderator in Galactic Pumps server. He claims the owner of that server Hesi sent him a malware in order to access the bot to ban the members. \nRegardless of what happened, please make sure to invite your friends back if they have been banned. Everyone that was banned, is now unbanned and free to rejoin on this link ', {'type': 'link', 'text': 'https://discord.gg/55DPnpZPKw'}]",,,,
2021-06-05T00:05:23,"[{'type': 'mention', 'text': '@everyone'}, ""\n\nUnfortunately we are postponing tomorrow's pump until a later date. Stay tuned for the next pump and expect us to grow back to our former member base whilst we advertise globally!""]",,,,
2021-06-05T15:00:08,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 5 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T16:08:23,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 4 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T17:03:05,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 3 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T18:01:22,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 2 HOURS LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:07:09,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 1 HOUR LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:30:24,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 30 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:40:04,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 20 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:45:38,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 15 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:50:47,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 10 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:55:20,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 5 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\n✏️  📝 The market has been looking really ', {'type': 'bold', 'text': 'good'}, ' lately, we believe that this could be a good one. Get ready for a ', {'type': 'bold', 'text': 'great'}, ' pump on KuCoin Exchange today at 18:00 GMT! \nOur qualitative analysts have selected the ', {'type': 'bold', 'text': 'USDT'}, ' pair with some ', {'type': 'bold', 'text': 'fantastic'}, ' coins awaiting for a pump. 📝 ✏️ \n\n💯 Make sure you have signed up on <', {'type': 'link', 'text': 'https://www.kucoin.com/'}, '>, set your trading password to be able to trade and have \U0001fa99 ', {'type': 'bold', 'text': 'USDT'}, ' \U0001fa99 in your wallet! 💯\n\n🚀 LETS GO! 🚀']",,,,
2021-06-05T19:57:38,"['!!!IMPORTANT INFORMATION!!!\n', {'type': 'mention', 'text': '@everyone'}, '\n🤑❗ 🚀 ', {'type': 'bold', 'text': 'LESS THAN 3 MINUTES LEFT UNTIL THE MASSIVE PUMP ON KUCOIN'}, ' 🚀 ❗🤑 \n\nNext message will be coin!']",,,,
2021-06-05T20:00:00,"['WOM/USDT ', {'type': 'link', 'text': 'https://trade.kucoin.com/WOM-USDT'}]",1.0,kucoin,wom/usdt,
2021-06-08T16:27:04,"[{'type': 'mention', 'text': '@everyone'}, '\n\n', {'type': 'bold', 'text': 'NEXT PUMP ANNOUNCEMENT!\n\n'}, 'For this pump we will be transitioning over to ', {'type': 'link', 'text': 'Hotbit.io'}, '. as we believe the lack of bots there will give us a longer, natural pump where everyone can make profits.\n\nThis will be pumped in conjunction with Apollo Pumps & Mega Pump Signals - totalling over ', {'type': 'bold', 'text': '100,000 members'}, ' combined across Discord/Telegram servers.\n\nPlease check the video beneath on how to correctly buy/sell on there, as this is different from Kucoin & Binance.\n\n', {'type': 'bold', 'text': 'Date & Time'}, ' - Thursday 10th June 8PM GMT\n', {'type': 'bold', 'text': 'Exchange'}, ' - ', {'type': 'link', 'text': 'Hotbit.io'}, '\n', {'type': 'bold', 'text': 'Coin Pairing'}, ' - USDT']",,,,
2021-06-08T16:27:20,"[{'type': 'link', 'text': 'https://youtu.be/K48eyLcrGeU'}]",,,,
2021-06-09T14:24:52,"[{'type': 'mention', 'text': '@everyone'}, '\n\nLESS THAN 30 HOURS REMAINING!\n\nReminder that the pumps on Hotbit, we expect to achieve ', {'type': 'bold', 'text': 'AT LEAST 300%'}, ' in our first pump, which could mean incredible profits for everyone.\n\nTo register, click the link beneath and fund your account with USDT!\n\n', {'type': 'link', 'text': 'https://www.hotbit.io/register?ref=1559316'}]",,,,
2021-06-09T19:43:51,"[{'type': 'bold', 'text': 'PUMP DETAILS'}, ' :rocket: \n\n:alarm_clock: Date: Thursday 10th June 20:00GMT\n:moneybag: Exchange: Hotbit\n:four_leaf_clover: Pair: ', {'type': 'bot_command', 'text': '/USDT'}]",,,,
2021-06-09T22:05:21,"[{'type': 'mention', 'text': '@everyone'}, '\n\nJUST UNDER 24 HOURS LEFT! \n\nWe cannot wait for the pump tomorrow, this will be the biggest hotbit pump in history.']",,,,
2021-06-10T11:03:28,"[{'type': 'mention', 'text': '@everyone'}, ""\n\n11 hours left until our massive pump on Hotbit.\n\nIf you haven't signed up yet, the process of registration takes "", {'type': 'bold', 'text': 'less than 2 minutes'}, '\n\nThere is ', {'type': 'bold', 'text': 'no KYC verification '}, 'required, and you can register from ', {'type': 'bold', 'text': 'any country'}, '.\n\nRegister link - ', {'type': 'link', 'text': 'https://www.hotbit.io/register?ref=1559316'}]",,,,
2021-06-10T16:00:54,"[{'type': 'mention', 'text': '@everyone'}, '\n\n6 hours remaining until the pump on Hotbit.\n\nPlease, if you have not pumped on Hotbit before, check out ', {'type': 'link', 'text': 'https://youtu.be/K48eyLcrGeU'}, ' to maximise your profits!']",,,,
2021-06-10T16:14:51,"['PUMP DETAILS\n\nDate: Thursday 10th June 20:00GMT\nExchange: Hotbit\nPair: ', {'type': 'bot_command', 'text': '/USDT'}]",,,,
2021-06-10T19:00:02,"[{'type': 'mention', 'text': '@everyone'}, "" \n\n3 HOURS REMAINING! \n\nWe hope you're as hyped as we are for this, we have no doubt in our minds that this will be the biggest Hotbit pump that has ever existed, no exaggeration. \nWe have the buying force of over 120,000 members across multiple discord and telegram servers, and expect the profits to be multiple hundreds of percent. \nIf you haven't signed up yet, you still have plenty of time!""]",,,,
2021-06-10T21:00:16,"[{'type': 'mention', 'text': '@everyone'}, '\n\n', {'type': 'bold', 'text': 'JUST 1 HOUR LEFT!'}, ""\n\nThe coin will be posted in this channel, and will be a USDT coin pairing. Who's hyped?""]",,,,
2021-06-10T21:30:09,"[{'type': 'mention', 'text': '@everyone'}, '\n\n30 MINUTES! \n\nFamiliarize yourself with ', {'type': 'link', 'text': 'https://youtu.be/K48eyLcrGeU'}, "" before you enter today's pump, there is no market buy option on Hotbit.""]",,,,
2021-06-10T21:45:10,"[{'type': 'mention', 'text': '@everyone'}, '\n\n', {'type': 'bold', 'text': '15 MINUTES LEFT!'}, '\n\nREMEMBER:\nYou can select a high price sell order from the order book when buying to ensure the order executes! \nIt will still give you the cheapest possible price anyways!']",,,,
2021-06-10T21:50:08,"[{'type': 'mention', 'text': '@everyone'}, '\n\n', {'type': 'bold', 'text': '10 MINUTES LEFT'}, '\n\nThe coin will be released in a captcha image, you will need to have the Hotbit exchange open, and be ready to type in the coin name.\n\nAlternatively we will be releasing a link that you can click, which will direct you straight to the coin.']",,,,
2021-06-10T21:55:06,"[{'type': 'mention', 'text': '@everyone'}, '\n\n5 MINUTES LEFT!']",,,,
2021-06-10T21:57:29,"[{'type': 'mention', 'text': '@everyone'}, ""\n\n3 MINUTES LEFT!\n\nExpected gain for today's pump: 1000-2000%""]",,,,
2021-06-10T21:58:09,"[{'type': 'mention', 'text': '@everyone'}, '\n\n2 MINUTES LEFT!']",,,,
2021-06-10T21:59:06,"[{'type': 'mention', 'text': '@everyone'}, '\n\n1 MINUTE LEFT! \n\nNext message will be the coin']",,,,
2021-06-10T22:00:04,"[{'type': 'link', 'text': 'https://gyazo.com/283ddf73e3a5d536004f307556e7971b'}]",,,,
2021-06-10T22:00:11,"[{'type': 'link', 'text': 'https://www.hotbit.io/exchange?symbol=BDO_USDT'}]",1.0,hotbit,bdo/usdt,
2021-06-10T22:01:30,"[{'type': 'mention', 'text': '@everyone'}, ' STILL RISING, KEEP BUYING!']",,,,
2021-06-10T22:10:29,"[{'type': 'mention', 'text': '@everyone'}, '\n\nWhat a fantastic pump! The peak profit was a total of ', {'type': 'bold', 'text': '763.14%'}, ' from the starting value, and it lasted several minutes before being achieved.\n\nWe expect a huge influx of more people in our next Hotbit pump after them seeing how successful our pump just was.']",,,,
2021-06-15T23:42:41,"[{'type': 'bold', 'text': 'Pump Announcement'}, ' (in 4 days from now)\n\nBecause we received a lot of positive feedback from members regarding our last Kucoin pumps, we have decided to schedule the next pump this upcoming weekend.\n\n', {'type': 'bold', 'text': 'Details of the next pump:'}, '\nExchange: ', {'type': 'link', 'text': 'Kucoin.com'}, ' (International)\nDate: 19-June-2021 (Saturday)\nTime: 9:00 PM GMT\n\nWe have 4 days to prepare this pump. We are confident to say that this pump will be one of the biggest we have ever done!\n\nMore information will follow in the next few days. Stay tuned! ', {'type': 'mention', 'text': '@everyone'}]",,,,
2021-06-16T19:11:44,"['Dear members, (in 3 days from now)\n\nThis Saturday at exactly 9:00 PM GMT we will push the price of a coin and create a hype that has never been seen before on ', {'type': 'link', 'text': 'Kucoin.com'}, '\n\n', {'type': 'bold', 'text': 'This is a basic step-by-step guide for new members:'}, '\n\n1. 10 minutes before 9:00 PM GMT open ', {'type': 'link', 'text': 'Kucoin.com'}, ' and Discord\n2. At exactly 9:00 PM GMT, we will announce the coin in the this channel.\n3. Right after we announced the coin, buy it with USDT (Tether) on the spot market.\n4. Once you have bought the coin, share it as quickly as possible on all your social networks. ', {'type': 'mention', 'text': '@everyone'}]",,,,
2021-06-17T20:24:46,"['🔔  ', {'type': 'bold', 'text': '2 days left until the Kucoin Pump'}, ' 🔔 \n\n', {'type': 'bold', 'text': 'Exchange:'}, ' ', {'type': 'link', 'text': 'Kucoin.com'}, ' (International)\n', {'type': 'bold', 'text': 'Date:'}, ' 19-June-2021 (Saturday)\n', {'type': 'bold', 'text': 'Time:'}, ' 9:00 PM GMT\n', {'type': 'bold', 'text': 'Pair:'}, ' USDT\n\n2 days left until our massive pump on Kucoin exchange.  The crypto rally continues as Bitcoin passed $41k this week and investor interest is rising daily. This positive attitude about crypto means greater willingness of traders to invest more money into rising coins, especially the coin we choose Saturday as it will be a shining start for the day with news and hype surrounding it. We will launch an ad campaign for our coin right after the pump starts to bring in as many outsiders as we can. Prepare and spread the word to friends and family! ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
