date,text,Pump,Exchange,Coin,Notes
2018-12-19T05:12:22,,,,,
2018-12-19T05:32:42,,,,,
2018-12-19T06:40:12,"[""💸SKY nailed 334!  That's a big fat 25% profit for you pockets!💸 that surpassed all three of our targets!!. Enjoy your BTC profits! From CAMP to you!🚀 "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-19T06:41:14,"[""PIVX    HIT 1599  SOLID SIMPLE 10%+\nThat's how our Matteo CAMP advisor\\analyst gets it done!  AND his FAVORITE..BNB climbing fast as well!\nENJOY YOUR PROFITS! I AM! "", {'type': 'mention', 'text': '@everyone'}]",,,,
2018-12-19T10:50:46,"['BUY # INS on Binance\nBuy 6500~6600\nSELL  7000~7400~7800~\nGood short term buy\nStop loss 6300 or 300 under buy ', {'type': 'mention', 'text': '@everyone'}]",,,,
2018-12-19T11:16:47,"['BUY    SYS  Binance\n\nBUY: 1270 - 1300\n\nSELL TARGETS  1350 ~1425 ~1500\n\nSET STOP LOSS 1240 or 30 sat under buy ', {'type': 'mention', 'text': '@everyone'}]",,,,
2018-12-19T14:13:13,"[{'type': 'hashtag', 'text': '#STORJ'}, ' (BİNANCE)\n\nBUY AROUND 3650 3870\n\nSELL -4300-4600-4950-5400-6000-6666  \n\nBUY IT...🚀']",,,,
2018-12-19T15:27:21,SKY HIT 371!!!💪 🚀🚀🚀,,,,
2018-12-19T17:14:38,"[{'type': 'hashtag', 'text': '#VIBE'}, '  (BINANCE)\n\nBUY AROUND 680 719\n.\nSELL -800-890-990-1070-1333-1444\n\nBUY IT MID TERM EASY 3X TO 5X coin 1st target short term']",,,,
2018-12-20T11:13:16,"['BUY  ', {'type': 'hashtag', 'text': '#LOOM'}, ' (BINANCE)\n\nBUY AT 1135\n\nSEL-1250-1370-1550-1750\n\nSTOP LOSS  1050 AREA ', {'type': 'mention', 'text': '@everyone'}]",,,,
2018-12-20T11:37:36,"['💸BUY ', {'type': 'hashtag', 'text': '#DATA'}, ' UNDER 450~470💸\n\nSell Target 495~515~535~570~610\nStop loss 20~25 sat under buy price ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-20T11:44:42,"['💸BUY    ', {'type': 'hashtag', 'text': '#ZIL'}, '/BTC (BINANCE)💸\n\nBUY AROUND 415~430\n\nSELL - 460 - 490 - 520 - 560 -600+\n\nMID TO LONG HOLD\nSTOP LOSS around 20~30 sat under buy price ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-20T12:48:35,"[{'type': 'hashtag', 'text': '#PIVX'}, ' mooning🎯🚀💰\n\nCalled here around 1450🤩\n\nPrice is spiking up and reached 1775  so far ✌️😍🚀🚀']",,,,
2018-12-20T13:28:52,"[{'type': 'hashtag', 'text': '#STORJ'}, ' SIGNAL HERE👆 3600 range target same for 1 to 5 days good support 3600 stop loss 3400']",,,,
2018-12-20T20:24:56,"[{'type': 'hashtag', 'text': '#VIBE'}, "" mooning🎯🚀💰\n\nCalled here around 701🤩\n\nPrice is spiking up and reached 77O so far ✌️😍🚀🚀\n\nThat's sweet %10 profit 💰""]",,,,
2018-12-20T23:46:02,"[{'type': 'hashtag', 'text': '#PIVX'}, ' HIT 1848 🚀🚀💵💵💵']",,,,
2018-12-21T03:28:29,"[{'type': 'hashtag', 'text': '#PIVX'}, ' HIT 1848 🚀🚀💵💵💵 NICE EASY 25%+🚀 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-21T03:50:54,"[{'type': 'hashtag', 'text': '#LOOM'}, ' HIT 1225 for a fast 7% and is holding in that area currently. Sell or hold. 👍 DATA is holding at even and ZIL is up a few sat from buy in price. ZIL is mid to long term hold. Remember use common sense and set stop losses💸 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-21T06:47:17,"['🗞🗞', {'type': 'hashtag', 'text': '#LOOM'}, ' UPDATE... \nHIT 1268.  THATS A NICE 12% FOR YOUR POCKETS! ENJOY💸💸 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-21T08:53:55,"['💸BUY  ', {'type': 'hashtag', 'text': '#NAS'}, '  on (BINANCE)\n\nBUY  1455 ~ 1525\n\nSELL 1625-1700-1775-1850\nAlways use common sense and set a stop loss. Recommended stop loss    30 ~50 sat under by price\n\nBUY HOLD short~mid~long📈 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-22T06:05:30,"['🗞💸BUY ', {'type': 'hashtag', 'text': '#NAV'}, '  (Binance)🗞💸\n\nBUY: 4600 - 4700🚀\n\nSELL: 5100 ~ 5550 ~6250\n\n Always use common sense and put a stop loss in order. In this case around 4300 depending on your buy-in level ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-22T06:08:13,"['BUY ', {'type': 'hashtag', 'text': '#MITH'}, '  (Binance)\n\nBUY: 1830 - 1880\n\nSELL: 2100 ~ 2300 ~ 2500\nAlways use common sense and put in a stop loss order in this case around 30 to 40 sat below buy in price. ', {'type': 'mention', 'text': '@everyone'}]",,,,
2018-12-23T04:21:56,"💵This weeks signal results 💵
RLC-15%
SKY-25%
PIVX-25%
INS-7%
LOOM-12%
SYS-4%
VIBE-10%
DATA-12%
ZIL-11%
NAS-11%
STORJ-9%

🚀TOTAL PROFIT= 141%🚀",,,,
2018-12-23T13:12:10,"['💸BUY  ', {'type': 'hashtag', 'text': '#TNB'}, '  (binance)\n\nBuy 90~96\nSELL 102~109~115 \nUse common sense. Set stop loss. \nStop loss 85ish.💸 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-24T06:23:09,"['💸BUY ', {'type': 'hashtag', 'text': '#GAS'}, '  (binance)\nBUY AT 58.5k~59k\nSELL  63k ~ 69k~ 75k~ 82k~90k+\nUse common sense. Set a stop loss. 3 to 5% below buy in should suffice💸 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-24T11:30:39,"[{'type': 'hashtag', 'text': '#PIVX'}, ' HIT 2489!!😍😍😍']",,,,
2018-12-24T11:41:21,"[{'type': 'hashtag', 'text': '#GAS'}, ' HIT 74900😍😍😍']",,,,
2018-12-24T11:41:22,,,,,
2018-12-24T12:59:09,"['💸💸GAS HIT 74900. STRAIGHT UP 27% IN ONLY 6 HOURS!!!🚀 FIRST CALL CAME FROM US💸💸 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2018-12-25T10:24:34,Taking a little Christmas break here make sure your stop losses are in order with BTC dropping so quickly. Merry Christmas to all and to all a good-night!,,,,
2018-12-25T10:24:48,,,,,
2018-12-26T12:02:51,"['💸BUY  ', {'type': 'hashtag', 'text': '#STEEM'}, '    BINANCE\n\nBUY 720~740\nSELL  785~815~845~900+\nTrade smart always set a stop loss ', {'type': 'mention', 'text': '@everyone'}, ' 💸']",,,,
2018-12-27T17:36:50,"[{'type': 'hashtag', 'text': '#VIBE'}, ' (BINANCE)\n\nBUY AROUND 680 715\n\nSELL-790-840-900-990-1050-1333\nSTOP LOSS-620-640\nBUY AND HOLD GOOD NEWS PROJECT🚀🚀❤️']",,,,
2018-12-28T14:24:09,VIBE HIT 817,,,,
2018-12-28T14:24:14,"[{'type': 'hashtag', 'text': '#OST'}, ' (BINANCE)\n\nBUY AROUND 602 639\n\nSELL- 740-799-840-990-1050-1299\n\nSTO LOSS- 570\n\nBUY EASY 2X CALL MID TERM CALL🚀🚀❤️']",,,,
2018-12-31T12:32:51,"[""Hey everybody!  Matteo  here! I want to pass on the best if wishes for Christmas and The New Year. A bit of volatility in the past week makes signal calling less safe so if CAMP isn't posting it's for a reason. Like I have said before... in times of volatility I go to my gold standard coin... BNB... why? Past proven profits or 3P. Look... "", {'type': 'mention', 'text': '@everyone'}]",,,,
2018-12-31T12:34:08,"[""Notice any correlation? Lol. Me neither...  TRADE SAFE! ALWAYS USE STOP LIMIT AND STAY WITHIN IT! I will be releasing signals again soon. We almost broke an HONEST150% in December. (not like other groups claims of VIP 100% daily profits) (lol..scammers) it is a much better time to trade now as most people are not into pumping so much when BTC is so low. We will be rolling out more new free signals but not as often and moving some of the more lucrative calls into the VIP section. Special VIP signals options are available. We will also be doing a different style of pump later this week. Stay tuned for that and more! New Year's Eve where I'm at so happy New Year to the rest of you and we'll get all guns firing tomorrow! HAPPY NEW YEAR and cheers to big BTC in the new year!  "", {'type': 'mention', 'text': '@everyone'}, '👆 👇']",,,,
2018-12-31T12:34:25,"['# ZIL was called in VIP. from the call to the peak it was 38.5%. Everyone made 20%+.  It was mid legnth buy. Took just over a week. Solid gains. Happy pockets!  Cheers Matteo! ', {'type': 'mention', 'text': '@everyone'}]",,,,
2019-01-01T10:49:41,"[""CAMP(Crypto Analysis & Market Prediction):\n👀👀Eyes on BNB once more. It's on the way down to buy territory.👀👀  "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-01T12:45:36,"['CAMP(Crypto Analysis & Market Prediction):\n😳Watch ', {'type': 'hashtag', 'text': '#ENG'}, ' on Binance. Poised for a climb. I grabbed some.👀 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-01T14:02:19,"['CAMP(Crypto Analysis & Market Prediction):\n💸💸 ', {'type': 'hashtag', 'text': '#ENG'}, ""  6.5% in about 45 minutes.... Not bad! It's still up! 😂 barley had time to get a stop limit in BUT I DID!  Trade safe! "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-01T23:19:44,"[{'type': 'mention', 'text': '@everyone'}, ' ***HAPPY NEW YEARS LETS MAKE MONEY AND GROW THIS GREAT COMMUNITY THAT WE HAVE BUILT. 2019 WILL BE GREAT!!***']",,,,
2019-01-02T01:08:42,"['CAMP(Crypto Analysis & Market Prediction):\n💸', {'type': 'hashtag', 'text': '#ENG'}, ' took 11 hours to finish 10% but it made it!. News year pocket coins! 👆💸  ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-02T10:45:46,"['💸Buy  ', {'type': 'hashtag', 'text': '#DNT'}, ' (BINANCE)\n\nBUY - 300~310\n\nSELL - 325 - 350 - 380 - 400+\n\n Know your limit and trade with in it. Always set stop loss. Set stop-loss around 290💸 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-04T13:45:48,"['📣📣We have been doing signals on our other channel and have been doing great SO we will start posting signals here as well.  We have an analyst straight from the Crypto islands! Malta! No bullshit on our signals. Other groups say 200% in one day.... lol. We give you the straight up goods! Last month we totaled 146% in profits and less than 10% in losses due to great calls and stop loss usage. NOT EVERY CALL CAN BE A WINNER.  130%+ is Pretty good though!  We also  will resume pumping with a VERY special pump next week! STAY TUNED TO UP YOUR BTC!📣📣 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-05T09:30:00,"['🚨BUY ', {'type': 'hashtag', 'text': '#MANA'}, ' on Binance\n\nBUY  around 1200~1250\n\nSELL -1450~ 1750~ 2000\nMid term to long term for last target. Always know your limit and trade within it. Set a stop loss🚨 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-05T11:25:54,"['👆👆👆👆👆', {'type': 'mention', 'text': '@everyone'}, ' 👆👆👆👆👆']",,,,
2019-01-05T16:45:03,"['BUY # APPC on Binance                                                        Buy 1150-1200                                                                    Sell  1250-1310-1450-1600                                                  Remember to set a stop limit and stay within it! Trade Safe!!🚨     ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-06T14:55:53,"['👀👀Eyes on LTC!!! I saw this coming!👀👀 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-06T14:55:59,,,,,
2019-01-06T14:56:00,,,,,
2019-01-06T14:56:18,"['💸👆👆👍👍giggity!👍👍👆👆💸\n                   ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-07T02:15:44,"['💸 ', {'type': 'hashtag', 'text': '#ENG'}, ' WENT UP 13% FROM OUR TIME OF CALL SHORT TERM 6 DAYS💸 ', {'type': 'mention', 'text': '@everyone'}, '\n\nCAMP(Crypto Analysis & Market Prediction):\n😳Watch ', {'type': 'hashtag', 'text': '#ENG'}, ' on Binance. Poised for a climb. I grabbed some.👀    ', {'type': 'mention', 'text': '@everyone'}, '\n\n👆👆👆👆👆👆👆👆👆👆👆👆\n\n💸 ', {'type': 'hashtag', 'text': '#DNT'}, ' WENT 8.5% ON A 4 DAY CALL💸 good stuff as BTC goes up! 💸 ', {'type': 'mention', 'text': '@everyone'}, '\n\n💸Buy  ', {'type': 'hashtag', 'text': '#DNT'}, ' (BINANCE)\n\nBUY - 300~310\n\nSELL - 325 - 350 - 380 - 400+\n\n Know your limit and trade with in it. Always set stop loss. Set stop-loss around 290💸 ', {'type': 'mention', 'text': '@everyone'}, '\n\nTARGET 1 REACHED👆👆👆👆👆 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-07T20:56:53,"[{'type': 'hashtag', 'text': '#WINGS'}, ' (BINANCE)\n\nBUY AROUND 2000 2088\n\nSELL -2255-2455-2755-3099-3666+4444']",,,,
2019-01-08T03:17:56,"['POSTED ON OUR MAIN CHANNEL\n📣 ', {'type': 'hashtag', 'text': '#DATA'}, '  on Binance was called here less than a day ago... HERE IS ANOTHER 14% PROFIT  FOR YOUR POCKETS! 💸💸💸  ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-08T14:11:21,"['📣📣BUY ', {'type': 'hashtag', 'text': '#CLOAK'}, '  ON  BINANCE\nBUY 3000~3100\nMID TERM HOLD \n Always know your limit and trade within it! Set an appropriate stop-loss always! ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-08T19:46:28,"[{'type': 'hashtag', 'text': '#MANA'}, ' (BINANCE)\n\nBUY AROUND 1000 1077\n\nSELL1300-1477-1600-1800-1999-2200\nSTOP LOSS 940\n\nWAIT FOR DIP']",,,,
2019-01-09T00:12:09,,,,,
2019-01-09T00:12:17,,,,,
2019-01-09T00:12:26,,,,,
2019-01-09T00:13:53,☝️☝️☝️Some recent calls in the CAMP VIP,,,,
2019-01-09T04:59:56,"['CAMP(Crypto Analysis & Market Prediction):\n🚨🚨Attention! IF YOU BOUGHT ', {'type': 'hashtag', 'text': '#ENG'}, ""  and held on to it keep your eyes on the charts because it's up 18% now over our time of buy call. And it is still going up!!🚨🚨📣📣📣📣📣 "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-09T10:48:31,"['CAMP(Crypto Analysis & Market Prediction):\n📣BUY ', {'type': 'hashtag', 'text': '#MTL'}, ' on BINANCE\n\nBUY 6500 ~ 6650 \n\nSELL - 7100 - 7500 - 7800 - 8200\n The first Target is short term the rest are midterm. Know your limit and trade within it! Always set a stop loss!', {'type': 'mention', 'text': '@everyone'}, ' 📣📣']",,,,
2019-01-10T11:55:29,"['CAMP(Crypto Analysis & Market Prediction):\n📣BUY ', {'type': 'hashtag', 'text': '#NPXS'}, "" on Binance\n\nBuy  around 11 sat\n\nShort to mid range 12 - 14 - 15 - 17\n   Know your limit and always trade within it .Make sure you set a stop loss. Today's BTC dump is a perfect example of why!📣 "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-11T05:05:45,"[""📣🚨🚨 unless you live under a rock then you know BTC had three big drops in the last 24 hours. All my stop limits were in place and I  only lost just under 2%. If I didn't have stop-losses in place it would have been 14%. Always use a stop loss! Good markets are bad markets it doesn't matter it's common sense so use it! Please be careful Trading in this unpredictable market time! "", {'type': 'mention', 'text': '@everyone'}, ' 🚨🚨🚨🚨🚨🚨']",,,,
2019-01-11T08:03:22,"[""CAMP(Crypto Analysis & Market Prediction):\n👀do you like seeing these SCAM ads on some of the various SIGNALS groups? Well me neither!  That's why YOU WILL NEVER SEE THEM ON OUR SITES! EVER! the ”C” in CAMP also stands for CLARITY!  Trade safe all!👀  "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-11T08:03:27,,,,,
2019-01-11T08:03:48,"['👆👆😡😡😡😡😡😡😡👆👆 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-11T10:48:52,"[""📣📣  Not that I really need to say it because I've said it a hundred times before but right now is the time for BNB and LTC. BNB is already going up and LTC should regain most of its loss so these are two really good entry points. LTC went up almost $10 USD in a week and it lost 70% of that. That loss should come back quickly and easily! But again know your limit in trade with in it to make sure your STOP LOSS orders are in place! I know a lot of foolish people that didn't put stop loss in yesterday and lost a considerable amount of BTC!!! Don't let that be you!📣📣 "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-11T16:31:54,"[{'type': 'hashtag', 'text': '#RDN'}, ' (BINANCE)\n\nBUY AROUND 5800 5995\n\nSELL -6300-6800-7300-7900-8800-9400\n\nBUY IT...']",,,,
2019-01-12T06:00:55,"['📣🚨NPXS. Buy was called at 11 sat. Now bouncing around 13. Clean 18% profit or hold. Safe bet is sell half for  fast profit then hold the rest. I am.📣🚨 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-12T06:00:55,,,,,
2019-01-12T06:00:56,"['👆🚨👆🚨💸💸🚨👆🚨👆 ', {'type': 'mention', 'text': '@everyone'}, '\nAMAZING PROFIT FOR A BLOOD MARKET. Lol']",,,,
2019-01-12T07:34:14,"['🌊BUY ', {'type': 'hashtag', 'text': '#WAVES'}, ' on Binance🌊\n\nBuy sats 70000~ 71000🌊\nSHORT ~ MID TERM \n🚨stop limit🚨 2%~3% under buy\n', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-13T07:38:17,"['CAMP(Crypto Analysis & Market Prediction):\n📣🚨BUY ', {'type': 'hashtag', 'text': '#XRP'}, '\nBUY   9050 ~ 9150\n\nSELL 9500 ~ 9900 ~ 10500 \nSET A STOP LOSS! KNOW YOUR LIMIT AND TRADE WITHIN IT! BE SAFE👍📣 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-14T02:56:25,We all saw the bloodbath over the last 24 hours which makes it harder to give signals that are pulling our regular earnings of of 8% and up. There still lots of quality signals around the 5% to the 3% level. Would everybody like me to continue with only the calls around the 8% and up level or would people also be interested in the 3% plus level as well. I've made a fair number of quick easy trades in the last few days at the three and 4% range buying dips and have been doing quite well. If you're interested in signals like this it's not a problem to post just please participate in our poll! Thank you all use a stop-limit and trade safe! Matteo!,,,,
2019-01-14T05:54:12,"['📣🚨💸LOWBALL BUY ORDERS\nSubmit buy orders#NPXS & HOT   \n', {'type': 'hashtag', 'text': '#NPXS'}, '    set buy order at 10 to 11 sat. I have 75% at 11 sat and 25 at 10 sat.\n', {'type': 'hashtag', 'text': '#HOT'}, '     set buy orders at 13-15 sat. If you get a confirm cell aim for two side higher on each coin for a good 14 to 18% profit  or hold for longer four possible higher profits. Trade safe everybody📣 ', {'type': 'mention', 'text': '@everybody'}, '']",,,,
2019-01-14T14:24:39,"[{'type': 'hashtag', 'text': '#WPR'}, ' (BINANCE)\n\nBUY AROUND 300 326\n\nSELL -344-388-410-500-555\n\nSTOP LOSS-275\n\nBUY IT']",,,,
2019-01-14T14:37:12,"['📣📣📣BUY ', {'type': 'hashtag', 'text': '#VIB'}, ' on Binance\n\nBUY  595~615\nSELL 645~675~695~725~750\nSTOP LOSS 580   Know your trade limit and stay within it especially in this RED market🚨🚨🚨 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-15T13:40:02,"['CAMP(Crypto Analysis & Market Prediction):\n😳', {'type': 'hashtag', 'text': '#HC'}, ' was called in the VIP. 100.5% PROFIT! ', {'type': 'mention', 'text': '@everyone'}, "" 😍\n\nBUT TODAY?? NOW... things going crazy DTL over 100%......  VIBE over 70%. I'm holding VIBE from a long ago call made by us but wish we called DLT. I saw it would pop but wow!! 👀 EYES ON THE SIGNALS!  BIG PROFITS OUT THERE!👀💸💸💸💸 "", {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-15T13:40:26,,,,,
2019-01-15T13:40:54,👆👆HC👆👆 we called it!,,,,
2019-01-15T17:06:48,"[{'type': 'hashtag', 'text': '#OST'}, ' (BINANCE)\n\nBUY AROUND 556 605 \n\nSELL-650-710-777-888-999-1050-1150\n\nBUY IT SHORT TERM']",,,,
2019-01-16T16:43:53,"[{'type': 'hashtag', 'text': '#POWR'}, ' HIT 2410 %26 PROFIT FOR VIP MEMBERS🚀🚀❤️']",,,,
2019-01-17T00:49:46,"[{'type': 'hashtag', 'text': '#STEEM'}, ' SLOW MOON! ENJOY THESE PROFITS VIP!!!!']",,,,
2019-01-17T00:51:15,,,,,
2019-01-17T02:02:22,,,,,
2019-01-17T02:02:46,VIP MAKING SERIOUS MONEY!!! DONT MISS OUT ON THESE PROFITS!!,,,,
2019-01-17T02:20:02,"[{'type': 'hashtag', 'text': '#WPR'}, ' HIT 388 2 TARGET achieved time 1 day 23% profit 🚀🚀❤️🤑']",,,,
2019-01-17T12:05:36,"['📣🚨BUY ', {'type': 'hashtag', 'text': '#ZRX'}, ' on BINANCE\nSHORT IS ABOUT A WEEK\nMID IS A FEW WEEKS\n\nBUY : 8000 - 8300\n\nSELL : 9400 - 10300 - 11800 - 14000\n Always set your stop loss and know your limit and trade with in it! This is a good one to hold📣🚨 ', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-17T17:18:23,"[{'type': 'hashtag', 'text': '#NAV'}, ' (BINANCE)\n\nBUY AROUND 438 456\n\nSELL -489-540-600-660-740-888\n\nSUPER Bullish 🚀👆mid term']",,,,
2019-01-18T08:49:36,"['CAMP(Crypto Analysis & Market Prediction):\n💸💸BUY ', {'type': 'hashtag', 'text': '#NPXS'}, '  on Binance\nBuy 12 sat\nSell 13 sat for an easy 7~9%💸💸\n\n', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-18T16:07:11,"[{'type': 'hashtag', 'text': '#WABI'}, ' (BINANCE)\n\nBUY AROUND ', {'type': 'phone', 'text': '3300-3500'}, '\n\nSELL -3700-4100-4700-5400-6600-8888-9999\n\nBUY IT MEGA SIGNAL🚀🚀🤑']",,,,
2019-01-18T17:12:22,"[{'type': 'hashtag', 'text': '#WABI'}, ' MOON!!!!!\n🔥🔥🔥🔥🚀🚀🚀🚀😍😍😍😍😍']",,,,
2019-01-18T20:09:54,"[{'type': 'hashtag', 'text': '#WABİ'}, ' HİT 5237 63% PROFİT 🚀🚀🚀😒🤑🤑']",,,,
2019-01-19T01:04:34,,,,,
2019-01-19T14:59:23,"['📣BUY ', {'type': 'hashtag', 'text': '#BAT'}, ' in Binance                                                                         BUY 3400~ 3500\n SELL 3650~3850~4100~4400\nUSE YOUR STOP LOSS. ALWAYS🚨\n', {'type': 'mention', 'text': '@everyone'}, '']",,,,
2019-01-19T15:59:02,"[{'type': 'hashtag', 'text': '#WINGS'}, ' (BINANCE)\n\nBUY AROUND 2190 2390\n\nSELL -2800-3300-3800-4500-5555\n\nBUY IT MEGA SIGNAL🚀🤑']",,,,
2019-01-19T19:27:19,"[{'type': 'hashtag', 'text': '#WINGS'}, ' MOONED HARD. HIT 4049!! ENJOY THE PROFITS😍😍🚀🚀🚀']",,,,
